Condition,Time,ID,amp
"Control_Crr_plus",604,"019",0.706381320953369
"Control_Crr_plus",608,"019",0.595456600189209
"Control_Crr_plus",612,"019",0.477057635784149
"Control_Crr_plus",616,"019",0.353941023349762
"Control_Crr_plus",620,"019",0.228730916976929
"Control_Crr_plus",624,"019",0.103965505957603
"Control_Crr_plus",628,"019",-0.0180494505912066
"Control_Crr_plus",632,"019",-0.135249406099319
"Control_Crr_plus",636,"019",-0.245936319231987
"Control_Crr_plus",640,"019",-0.348748981952667
"Control_Crr_plus",644,"019",-0.442562192678452
"Control_Crr_plus",648,"019",-0.526551008224487
"Control_Crr_plus",652,"019",-0.600199639797211
"Control_Crr_plus",656,"019",-0.663262128829956
"Control_Crr_plus",660,"019",-0.715765357017517
"Control_Crr_plus",664,"019",-0.757959008216858
"Control_Crr_plus",668,"019",-0.790317058563232
"Control_Crr_plus",672,"019",-0.813662469387054
"Control_Crr_plus",676,"019",-0.828904926776886
"Control_Crr_plus",680,"019",-0.836971938610077
"Control_Crr_plus",684,"019",-0.838973879814148
"Control_Crr_plus",688,"019",-0.836051940917969
"Control_Crr_plus",692,"019",-0.829261183738709
"Control_Crr_plus",696,"019",-0.81951117515564
"Control_Crr_plus",700,"019",-0.807458162307739
"Control_Crr_plus",704,"019",-0.793529748916626
"Control_Crr_plus",708,"019",-0.777924120426178
"Control_Crr_plus",712,"019",-0.760388016700745
"Control_Crr_plus",716,"019",-0.740341901779175
"Control_Crr_plus",720,"019",-0.716893136501312
"Control_Crr_plus",724,"019",-0.688894152641296
"Control_Crr_plus",728,"019",-0.655136227607727
"Control_Crr_plus",732,"019",-0.614258766174316
"Control_Crr_plus",736,"019",-0.564865946769714
"Control_Crr_plus",740,"019",-0.505857467651367
"Control_Crr_plus",744,"019",-0.436393052339554
"Control_Crr_plus",748,"019",-0.355977296829224
"Control_Crr_plus",752,"019",-0.264703512191772
"Control_Crr_plus",756,"019",-0.163198351860046
"Control_Crr_plus",760,"019",-0.0527273304760456
"Control_Crr_plus",764,"019",0.0648042112588882
"Control_Crr_plus",768,"019",0.186944961547852
"Control_Crr_plus",772,"019",0.310697972774506
"Control_Crr_plus",776,"019",0.432652473449707
"Control_Crr_plus",780,"019",0.549079120159149
"Control_Crr_plus",784,"019",0.656249701976776
"Control_Crr_plus",788,"019",0.750447392463684
"Control_Crr_plus",792,"019",0.828091144561768
"Control_Crr_plus",796,"019",0.886046409606934
"Control_Crr_plus",-200,"024",0.0679873451590538
"Control_Crr_plus",-196,"024",-0.0624680258333683
"Control_Crr_plus",-192,"024",-0.196773797273636
"Control_Crr_plus",-188,"024",-0.32548776268959
"Control_Crr_plus",-184,"024",-0.439294934272766
"Control_Crr_plus",-180,"024",-0.529843032360077
"Control_Crr_plus",-176,"024",-0.590484857559204
"Control_Crr_plus",-172,"024",-0.61672168970108
"Control_Crr_plus",-168,"024",-0.606507420539856
"Control_Crr_plus",-164,"024",-0.560494124889374
"Control_Crr_plus",-160,"024",-0.481968224048615
"Control_Crr_plus",-156,"024",-0.376383185386658
"Control_Crr_plus",-152,"024",-0.250938087701797
"Control_Crr_plus",-148,"024",-0.114088252186775
"Control_Crr_plus",-144,"024",0.0253202617168427
"Control_Crr_plus",-140,"024",0.158570602536201
"Control_Crr_plus",-136,"024",0.277652204036713
"Control_Crr_plus",-132,"024",0.37607130408287
"Control_Crr_plus",-128,"024",0.449161171913147
"Control_Crr_plus",-124,"024",0.49423611164093
"Control_Crr_plus",-120,"024",0.510531544685364
"Control_Crr_plus",-116,"024",0.499194115400314
"Control_Crr_plus",-112,"024",0.463280498981476
"Control_Crr_plus",-108,"024",0.407059282064438
"Control_Crr_plus",-104,"024",0.335694313049316
"Control_Crr_plus",-100,"024",0.254912376403809
"Control_Crr_plus",-96,"024",0.170490175485611
"Control_Crr_plus",-92,"024",0.0877689123153687
"Control_Crr_plus",-88,"024",0.011329609900713
"Control_Crr_plus",-84,"024",-0.054994709789753
"Control_Crr_plus",-80,"024",-0.10848693549633
"Control_Crr_plus",-76,"024",-0.147542640566826
"Control_Crr_plus",-72,"024",-0.171549081802368
"Control_Crr_plus",-68,"024",-0.180764138698578
"Control_Crr_plus",-64,"024",-0.176176473498344
"Control_Crr_plus",-60,"024",-0.159334808588028
"Control_Crr_plus",-56,"024",-0.132215738296509
"Control_Crr_plus",-52,"024",-0.0969797149300575
"Control_Crr_plus",-48,"024",-0.0559372864663601
"Control_Crr_plus",-44,"024",-0.0112303774803877
"Control_Crr_plus",-40,"024",0.0350237935781479
"Control_Crr_plus",-36,"024",0.0808447897434235
"Control_Crr_plus",-32,"024",0.124322474002838
"Control_Crr_plus",-28,"024",0.163653641939163
"Control_Crr_plus",-24,"024",0.197529286146164
"Control_Crr_plus",-20,"024",0.224823191761971
"Control_Crr_plus",-16,"024",0.244946494698524
"Control_Crr_plus",-12,"024",0.257870078086853
"Control_Crr_plus",-8,"024",0.263989090919495
"Control_Crr_plus",-4,"024",0.264402896165848
"Control_Crr_plus",0,"024",0.260847955942154
"Control_Crr_plus",4,"024",0.25585401058197
"Control_Crr_plus",8,"024",0.252586603164673
"Control_Crr_plus",12,"024",0.254447251558304
"Control_Crr_plus",16,"024",0.265005707740784
"Control_Crr_plus",20,"024",0.287678301334381
"Control_Crr_plus",24,"024",0.325256258249283
"Control_Crr_plus",28,"024",0.379658997058868
"Control_Crr_plus",32,"024",0.451370537281036
